Identifier,nBM,nHet,ZM1V,DBI,MAXDN,MAXDP,DELS,CIC0,J_D/Dt,SM1_Dz(Z),SM1_Dz(e),HyWi_B(s),SpMax4_Bh(m),SpMax5_Bh(m),SpMax3_Bh(s),SpMax7_Bh(s),P_VSA_v_2,P_VSA_s_6,Eta_F_A,Eig02_AEA(dm),Eig03_AEA(dm),Eig04_AEA(dm),nHAcc,Uc,nBM,nHet,ZM1V,DBI,MAXDN,MAXDP,DELS,CIC0,J_D/Dt,SM1_Dz(Z),SM1_Dz(e),HyWi_B(s),SpMax4_Bh(m),SpMax5_Bh(m),SpMax3_Bh(s),SpMax7_Bh(s),P_VSA_v_2,P_VSA_s_6,Eta_F_A,Eig02_AEA(dm),Eig03_AEA(dm),Eig04_AEA(dm),nHAcc,Uc
PUNVOK,0.20689655172413793,0.0,0.13457408732999285,0.16395365889426605,0.041212781408859846,0.026660302741033686,0.01421412865466551,0.5793160967472893,0.09105730337078652,0.29472670358776787,0.4889839572192513,0.4765317919075145,0.2698979086133413,0.2900844906283383,0.29737098344693313,0.4135477069056405,0.0,0.0,0.6236193712829227,0.36949924127465855,0.45951897018970195,0.5109541654655521,0.0,0.6991007918400215,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632
BORPAA,0.05747126436781609,0.13333333333333333,0.09305654974946313,0.17957178471916704,0.17374727668845316,0.17298513568798582,0.036512400253159605,0.22051709758131777,0.07423033707865168,0.44377558391524197,0.6179679144385026,0.46173410404624304,0.2025968876994747,0.1833543750606973,0.7022395326192796,0.3751976805482341,0.4048082004135093,0.2687328644653713,0.5607476635514019,0.5955993930197268,0.6771680216802168,0.7281637359469587,0.15789473684210525,0.4642329888605557,0.08045977011494253,0.0,0.04223335719398712,0.10368089162633817,0.024509803921568634,0.012136915314332471,0.0035266176441802652,0.30875729774812344,0.12400112359550564,0.29472670358776787,0.4889839572192513,0.22751445086705202,0.17752007136485282,0.1711178013013499,0.1258033106134372,0.17435424354243545,0.0,0.0,0.4604927782497876,0.19669954476479512,0.29336043360433606,0.36653214182761606,0.0,0.524359146423299
DURYUK01,0.08045977011494253,0.0,0.04223335719398712,0.10368089162633817,0.024509803921568634,0.012136915314332471,0.0035266176441802652,0.30875729774812344,0.12400112359550564,0.29472670358776787,0.4889839572192513,0.22751445086705202,0.17752007136485282,0.1711178013013499,0.1258033106134372,0.17435424354243545,0.0,0.0,0.4604927782497876,0.19669954476479512,0.29336043360433606,0.36653214182761606,0.0,0.524359146423299,0.05747126436781609,0.08888888888888889,0.0816034359341446,0.17957178471916704,0.1409767610748003,0.18000818219009956,0.03444569139322602,0.20033361134278566,0.07423033707865168,0.40356368889959066,0.5828877005347594,0.4520231213872832,0.2025968876994747,0.1875303486452365,0.7020447906523857,0.375065893516078,0.31869205867112665,0.21156446366840928,0.5519682809402435,0.5955993930197268,0.6771680216802168,0.7281637359469587,0.10526315789473684,0.4642329888605557
DURZAR01,0.05747126436781609,0.13333333333333333,0.1231209735146743,0.14664906877841327,0.22612563543936096,0.2852856948043093,0.060074838676001385,0.21984987489574642,0.12827303370786516,0.5152901516975681,0.6832085561497325,0.505664739884393,0.1931806918426009,0.20005826939885402,0.8179162609542356,0.4491302055877701,0.31443896632925805,0.20874103843468486,0.5372415746247521,0.5506449165402123,0.5631775067750678,0.6291438454886135,0.15789473684210525,0.4642329888605557,0.08045977011494253,0.0,0.04223335719398712,0.10368089162633817,0.024509803921568634,0.012136915314332471,0.0035266176441802652,0.30875729774812344,0.12400112359550564,0.29472670358776787,0.4889839572192513,0.22751445086705202,0.17752007136485282,0.1711178013013499,0.1258033106134372,0.17435424354243545,0.0,0.0,0.4604927782497876,0.19669954476479512,0.29336043360433606,0.36653214182761606,0.0,0.524359146423299
YIFTIS01,0.21839080459770116,0.0,0.1388690050107373,0.1940167179938408,0.0353122730573711,0.021000954588844947,0.016341191285567946,0.5793160967472893,0.16644606741573034,0.29472670358776787,0.4889839572192513,0.47491329479768796,0.2623649519278422,0.25968728755948334,0.3111976630963973,0.4435951502372167,0.0,0.0,0.605494194279241,0.43190440060698027,0.5037262872628727,0.5194580570769675,0.0,0.7093007649979869,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632
WUHVAW,0.40229885057471265,0.0,0.2534001431639227,0.2539961871242118,0.04130355846042121,0.0388654029728624,0.0319385631235197,0.6982485404503752,0.2974202247191011,0.29472670358776787,0.4889839572192513,0.6027745664739885,0.27743086529884037,0.2958143148489851,0.3108081791626095,0.5274117026884555,0.0,0.0,0.7301047861795525,0.4825493171471927,0.5282859078590787,0.5841741135773999,0.0,0.8253925647564087,0.034482758620689655,0.0,0.015748031496062992,0.0518404458131691,0.03131808278867103,0.005659348152188736,0.0011255162694192335,0.23519599666388658,0.032559550561797754,0.29472670358776787,0.4889839572192513,0.1003468208092485,0.1141837644959857,0.02622122948431581,0.09055501460564752,0.07248286768581971,0.0,0.0,0.4064004531294251,0.10128983308042488,0.16937669376693767,0.13548573075814357,0.0,0.3767279559790632
KICFAG,0.42528735632183906,0.0,0.2770221904080172,0.2839859216893973,0.04230210602759623,0.03150143188326742,0.039836751205444235,0.7416180150125106,0.2606494382022472,0.29472670358776787,0.4889839572192513,0.6272832369942196,0.29081177520071366,0.30445760901233365,0.3308666017526778,0.5320242488139169,0.0,0.0,0.7060322854715377,0.46946130500758726,0.5257452574525746,0.6006053617757279,0.0,0.8359951684337673,0.0,0.022222222222222223,0.012168933428775949,0.0,0.04538852578068265,0.09845902086458475,0.0047124876845683564,0.1604670558798999,0.020429213483146066,0.3484228268721406,0.5360427807486631,0.017572254335259996,0.028446823272871444,0.0,0.0,0.04744333157617292,0.028217138576932744,0.01873201301023449,0.2951005380911923,0.0,0.15785907859078593,0.0,0.02631578947368421,0.0
OMOYUM,1.0,0.0,0.7494631352899069,0.5079923742484236,0.04711328976034859,0.04254738851765989,0.13656427187253284,1.0,,0.29472670358776787,0.4889839572192513,0.8557225433526015,0.3102388740212112,0.3301932601728658,0.3470301850048686,0.5440168687401161,0.0,0.0,0.9243840271877656,0.4825493171471927,0.5940040650406504,0.6585471317382531,0.0,1.0,0.034482758620689655,0.0,0.018611309949892626,0.07332453438920664,0.030591866376180107,0.00818219009954998,0.0022020970488637183,0.2800667222685571,0.03715393258426965,0.29472670358776787,0.4889839572192513,0.12462427745664739,0.14828030528298147,0.11469360007769251,0.09055501460564752,0.07630469161834474,0.0,0.0,0.4032851883319173,0.24658573596358113,0.16937669376693767,0.20611127125972903,0.0,0.3767279559790632
QOSLUH,0.1839080459770115,0.0,0.10880458124552612,0.16395365889426605,0.03458605664488018,0.0209327696713487,0.011819552011901113,0.510091743119266,0.18286404494382022,0.29472670358776787,0.4889839572192513,0.42034682080924823,0.2623649519278422,0.23608818102359913,0.27380720545277515,0.43792830785450715,0.0,0.0,0.5774568111016709,0.39529590288315625,0.4288617886178862,0.5194580570769675,0.0,0.6769561132733861,0.034482758620689655,0.0,0.018611309949892626,0.07332453438920664,0.030591866376180107,0.00818219009954998,0.0022020970488637183,0.2800667222685571,0.03715393258426965,0.29472670358776787,0.4889839572192513,0.12462427745664739,0.14828030528298147,0.11469360007769251,0.09055501460564752,0.07630469161834474,0.0,0.0,0.4032851883319173,0.24658573596358113,0.16937669376693767,0.20611127125972903,0.0,0.3767279559790632
TABYAW,0.1839080459770115,0.0,0.10880458124552612,0.16395365889426605,0.03458605664488018,0.0209327696713487,0.011819552011901113,0.510091743119266,0.18286404494382022,0.29472670358776787,0.4889839572192513,0.42034682080924823,0.2623649519278422,0.23608818102359913,0.27380720545277515,0.43792830785450715,0.0,0.0,0.5774568111016709,0.39529590288315625,0.4288617886178862,0.5194580570769675,0.0,0.6769561132733861,0.017241379310344827,0.022222222222222223,0.0408017179670723,0.2199736031676199,0.13879811183732754,0.2657848084003818,0.016209065462636122,0.40984153461217676,0.07494719101123595,0.3484228268721406,0.5360427807486631,0.3172254335260116,0.19407275250272576,0.19413421384869378,0.1809152872444011,0.3726937269372694,0.06450181359245216,0.042819678831122386,0.367601246105919,0.46775417298937777,0.43783875338753386,0.4295185932545402,0.02631578947368421,0.2684203462622467
KABSAK,0.5114942528735632,0.0,0.33285612025769507,0.2839859216893973,0.04257443718228032,0.035319787263057414,0.043309539810652276,0.7678065054211842,0.15457303370786518,0.29472670358776787,0.4889839572192513,0.6670520231213874,0.28922588958271384,0.3091191609206565,0.33164556962025316,0.5394043226146548,0.0,0.0,0.7589917870291703,0.46889226100151743,0.5558943089430894,0.5958489478235802,0.0,0.8712924439672529,0.034482758620689655,0.044444444444444446,0.052970651395848244,0.07332453438920664,0.09631445170660857,0.09995908904950225,0.009561994741066011,0.10442035029190988,0.03963932584269664,0.4945822297134601,0.5638502673796791,0.20924855491329475,0.1480820695807315,0.11663591337282704,0.224732229795521,0.13099630996309963,0.0,0.13333276569657543,0.40696686491079015,0.22553110773899848,0.2603319783197832,0.24171230902277313,0.0,0.3767279559790632
ERASOG,0.48275862068965514,0.0,0.28919112383679313,0.27438040768441124,0.04084967320261439,0.02413746079367244,0.040252702870229605,0.7261050875729773,0.23547415730337076,0.29472670358776787,0.4889839572192513,0.6321387283236994,0.29864208543958765,0.31883072739632895,0.3443037974683545,0.5444122298365841,0.0,0.0,0.7063154913622204,0.40402124430955993,0.5238821138211383,0.5895070625540502,0.0,0.8601529995973696,0.034482758620689655,0.0,0.012884753042233358,0.0,0.0,0.0,0.0,0.18098415346121766,0.028089887640449437,0.29472670358776787,0.4889839572192513,0.07306358381502887,0.0,0.02622122948431581,0.09055501460564752,0.0055350553505535,0.0,0.0,0.4083828943642028,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.0,0.3767279559790632
UJEBUI,0.3448275862068966,0.0,0.23622047244094488,0.41149728699222765,0.11646695715323167,0.039683621982817406,0.03800819506338777,0.7112593828190156,0.40156067415730334,0.29472670358776787,0.4889839572192513,0.5872832369942196,0.2823867578550897,0.2895989123045547,0.3394352482960078,0.503426462836057,0.0,0.0,0.6542056074766356,0.49620637329286793,0.6061991869918699,0.6604208705678869,0.0,0.7960005368406926,0.034482758620689655,0.0,0.015748031496062992,0.0518404458131691,0.03131808278867103,0.005659348152188736,0.0011255162694192335,0.23519599666388658,0.032559550561797754,0.29472670358776787,0.4889839572192513,0.1003468208092485,0.1141837644959857,0.02622122948431581,0.09055501460564752,0.07248286768581971,0.0,0.0,0.4064004531294251,0.10128983308042488,0.16937669376693767,0.13548573075814357,0.0,0.3767279559790632
NIWKEJ,0.022988505747126436,0.13333333333333333,0.1238367931281317,0.1269980935621059,0.21741103848946988,0.2721260057275331,0.04250047304306975,0.10442035029190988,0.06919213483146067,0.633758728629906,0.6701604278074866,0.43190751445086706,0.2197442759440975,0.19850441876274644,0.3501460564751703,0.32828149710068527,0.12900362718490432,0.35230488905539564,0.4457660719342962,0.4707890743550834,0.5140582655826559,0.5001441337561257,0.05263157894736842,0.3116360220104684,0.06896551724137931,0.0,0.05440229062276306,0.14664906877841327,0.03195352214960059,0.01636438019909996,0.007040185824367264,0.47189324437030844,0.08412921348314609,0.29472670358776787,0.4889839572192513,0.3019653179190751,0.21012984438497373,0.20462270564242013,0.1633885102239533,0.39905113336847653,0.0,0.0,0.44859813084112143,0.34673748103186647,0.4368224932249323,0.5145575093686942,0.0,0.4965776405851564
IQAFIP,0.4367816091954023,0.0,0.2763063707945598,0.27438040768441124,0.04084967320261439,0.040501840992772396,0.03555652701565283,0.7094245204336945,0.2959606741573033,0.29472670358776787,0.4889839572192513,0.6171098265895956,0.28218852215283974,0.2958143148489851,0.3205452775073029,0.5283342119135477,0.0,0.0,0.7414330218068537,0.4901365705614567,0.5492886178861789,0.6050735082156241,0.0,0.8410951550127501,0.0,0.022222222222222223,0.012168933428775949,0.0,0.04538852578068265,0.09845902086458475,0.0047124876845683564,0.1604670558798999,0.020429213483146066,0.3484228268721406,0.5360427807486631,0.017572254335259996,0.028446823272871444,0.0,0.0,0.04744333157617292,0.028217138576932744,0.01873201301023449,0.2951005380911923,0.0,0.15785907859078593,0.0,0.02631578947368421,0.0
FELMUF,0.24137931034482757,0.13333333333333333,0.2791696492483894,0.2199736031676199,0.042392883079157596,0.0201145506613937,0.026288145214435316,0.5653044203502916,0.09909213483146068,0.7387430772935228,0.5024598930481283,0.538728323699422,0.9570819704628805,0.963970088375255,0.3236611489776048,0.5013178703215604,0.0,0.0,0.5525346927216086,0.3808801213960546,0.5032181571815718,0.5624099164024214,0.0,0.7282243994094754,0.034482758620689655,0.0,0.018611309949892626,0.07332453438920664,0.030591866376180107,0.00818219009954998,0.0022020970488637183,0.2800667222685571,0.03715393258426965,0.29472670358776787,0.4889839572192513,0.12462427745664739,0.14828030528298147,0.11469360007769251,0.09055501460564752,0.07630469161834474,0.0,0.0,0.4032851883319173,0.24658573596358113,0.16937669376693767,0.20611127125972903,0.0,0.3767279559790632
MOGTAE,0.16091954022988506,0.0,0.09735146743020759,0.14664906877841327,0.036583151779230216,0.016841674621573707,0.009674546368007934,0.4975813177648041,0.1383269662921348,0.29472670358776787,0.4889839572192513,0.40277456647398835,0.2623649519278422,0.22637661454792657,0.2860759493670886,0.39997364259356877,0.0,0.0,0.566694987255735,0.35470409711684375,0.4288617886178862,0.4907754396079562,0.0,0.6519930210709973,0.034482758620689655,0.13333333333333333,0.13314244810307801,0.1269980935621059,0.3663761801016704,0.27519432701486435,0.07899656146623778,0.18098415346121766,0.06919213483146067,0.5593546833614255,0.7148663101604278,0.5819653179190751,0.10437109723461198,0.1249878605419054,0.9754625121713729,0.4418819188191882,0.23025441598218735,0.15285492907378714,0.5032568677428491,0.38751896813353554,0.5091463414634146,0.42260017296050734,0.15789473684210525,0.3767279559790632
PUHGOP,0.21839080459770116,0.0,0.13314244810307801,0.17957178471916704,0.036038489469862024,0.0194327014864312,0.01472632011640122,0.5572977481234361,0.15918426966292135,0.29472670358776787,0.4889839572192513,0.46450867052023126,0.2623649519278422,0.25386034767407983,0.311587147030185,0.4435951502372167,0.0,0.0,0.6060606060606061,0.4091426403641882,0.491869918699187,0.5194580570769675,0.0,0.7093007649979869,0.034482758620689655,0.022222222222222223,0.018611309949892626,0.0,0.022694262890341325,0.05352516023455612,0.0025593261256793877,0.10191826522101755,0.028089887640449437,0.3269925355164941,0.5165775401069519,0.09734104046242775,0.0,0.010391376128969593,0.09055501460564752,0.0,0.04305935346839936,0.02858505185361783,0.4146134239592183,0.007018209408194226,0.16937669376693767,0.010377630441049307,0.02631578947368421,0.3767279559790632
XIBFUJ,0.08045977011494253,0.0,0.06513958482462419,0.17957178471916704,0.01870007262164125,0.0194327014864312,0.007154368634308346,0.49457881567973305,0.14469101123595507,0.29472670358776787,0.4889839572192513,0.3230057803468209,0.21577956189909808,0.2267650772069535,0.16806231742940603,0.3950975224037955,0.0,0.0,0.4327386009629,0.4307663125948406,0.464769647696477,0.5366099740559239,0.0,0.524359146423299,0.04597701149425287,0.08888888888888889,0.08804581245526127,0.24321748056899842,0.15114379084967322,0.17939451793263328,0.034331508583284945,0.24203502919099246,0.0714820224719101,0.40356368889959066,0.5828877005347594,0.4661271676300578,0.18594508871047677,0.2084102165679324,0.6958130477117819,0.42725355824986816,0.31869205867112665,0.21156446366840928,0.5446049277824978,0.6229135053110773,0.6553184281842819,0.7121648890170078,0.10526315789473684,0.425446248825661
XIBGAQ,0.08045977011494253,0.0,0.06513958482462419,0.17957178471916704,0.01870007262164125,0.0194327014864312,0.007154368634308346,0.49457881567973305,0.14469101123595507,0.29472670358776787,0.4889839572192513,0.3230057803468209,0.21577956189909808,0.2267650772069535,0.16806231742940603,0.3950975224037955,0.0,0.0,0.4327386009629,0.4307663125948406,0.464769647696477,0.5366099740559239,0.0,0.524359146423299,0.028735632183908046,0.08888888888888889,0.06370794559770937,0.23185217773867137,0.1911764705882353,0.14496113459702714,0.027744791632683688,0.14195162635529607,0.0449438202247191,0.40356368889959066,0.5828877005347594,0.42242774566473984,0.18594508871047677,0.10789550354472176,0.6958130477117819,0.1419346336320506,0.31869205867112665,0.21156446366840928,0.5205324270744831,0.596927162367223,0.6553184281842819,0.7121648890170078,0.10526315789473684,0.34693329754395386
IMEJUH,0.3333333333333333,0.0,0.24051539012168932,0.44603314268954386,0.12109658678286131,0.03961543706532115,0.04436817757710602,0.7392827356130108,0.2679314606741573,0.29472670358776787,0.4889839572192513,0.6000000000000001,0.2868470611557141,0.2932893075653103,0.3139240506329116,0.4938060094886663,0.0,0.0,0.6451430189747946,0.5003793626707131,0.6026422764227642,0.6650331507639089,0.0,0.7895584485303986,0.034482758620689655,0.0,0.015748031496062992,0.0518404458131691,0.03131808278867103,0.005659348152188736,0.0011255162694192335,0.23519599666388658,0.032559550561797754,0.29472670358776787,0.4889839572192513,0.1003468208092485,0.1141837644959857,0.02622122948431581,0.09055501460564752,0.07248286768581971,0.0,0.0,0.4064004531294251,0.10128983308042488,0.16937669376693767,0.13548573075814357,0.0,0.3767279559790632
PUKYAW,0.25287356321839083,0.0,0.18181818181818182,0.2199736031676199,0.08333333333333334,0.13923360152734215,0.02778557120766265,0.6305254378648874,0.10121460674157304,0.29472670358776787,0.4889839572192513,0.5521387283236994,0.27267320844484094,0.2906671846168787,0.33554040895813053,0.5362414338429098,0.0,0.07942714098394156,0.6887567261399037,0.4076251896813354,0.4930555555555556,0.563995387719804,0.0,0.7370822708361295,0.034482758620689655,0.0,0.015748031496062992,0.0518404458131691,0.03131808278867103,0.005659348152188736,0.0011255162694192335,0.23519599666388658,0.032559550561797754,0.29472670358776787,0.4889839572192513,0.1003468208092485,0.1141837644959857,0.02622122948431581,0.09055501460564752,0.07248286768581971,0.0,0.0,0.4064004531294251,0.10128983308042488,0.16937669376693767,0.13548573075814357,0.0,0.3767279559790632
TUYNAD,0.2471264367816092,0.08888888888888889,0.24337866857551896,0.302317055286699,0.0724400871459695,0.1529387699440884,0.04619510253616333,0.6728940783986654,0.1730550561797753,0.4615940284131953,0.6357219251336899,0.5856647398843933,0.2817920507483398,0.3007672137515781,0.3162609542356378,0.4980231945176595,0.11286855430773098,0.07492805204093796,0.6474086661002549,0.45144157814871017,0.5475948509485096,0.6197751513404439,0.10526315789473684,0.7326533351228023,0.0,0.0,0.007874015748031496,0.0,0.0,0.0,0.0,0.4151793160967472,0.08740337078651686,0.29472670358776787,0.4889839572192513,0.09410404624277446,0.1530379621369809,0.17616781586869962,0.14177215189873416,0.24472851871375856,0.0,0.0,0.2509204191447182,0.1242412746585736,0.2740514905149052,0.24358604785240703,0.0,0.0
TUYNEH,0.2471264367816092,0.08888888888888889,0.24337866857551896,0.302317055286699,0.0724400871459695,0.1529387699440884,0.04619510253616333,0.6728940783986654,0.1730550561797753,0.4615940284131953,0.6357219251336899,0.5856647398843933,0.2817920507483398,0.3007672137515781,0.3162609542356378,0.4980231945176595,0.11286855430773098,0.07492805204093796,0.6474086661002549,0.45144157814871017,0.5475948509485096,0.6197751513404439,0.10526315789473684,0.7326533351228023,0.0,0.0,0.01145311381531854,0.07332453438920664,0.016158315177923026,0.00409109504977499,0.0011630334783998748,0.3948290241868223,0.10152134831460674,0.29472670358776787,0.4889839572192513,0.0968786127167629,0.16889681831697895,0.17616781586869962,0.07614410905550151,0.20716921454928833,0.0,0.0,0.2509204191447182,0.1242412746585736,0.2740514905149052,0.33525511674834246,0.0,0.0
TUYNOR,0.2471264367816092,0.08888888888888889,0.24337866857551896,0.302317055286699,0.0724400871459695,0.1529387699440884,0.04619510253616333,0.6728940783986654,0.1730550561797753,0.4615940284131953,0.6357219251336899,0.5856647398843933,0.2817920507483398,0.3007672137515781,0.3162609542356378,0.4980231945176595,0.11286855430773098,0.07492805204093796,0.6474086661002549,0.45144157814871017,0.5475948509485096,0.6197751513404439,0.10526315789473684,0.7326533351228023,0.04597701149425287,0.06666666666666667,0.05010737294201861,0.13719020384220562,0.21940813362381992,0.204963861993727,0.01961660674787783,0.09674728940783983,0.03909101123595507,0.4141584396821575,0.5935828877005347,0.3505202312138729,0.14956883734760634,0.05457900359327959,0.3236611489776048,0.1640748550342646,0.14472057337225588,0.08641758765730634,0.47720192580005666,0.2344461305007587,0.22594850948509487,0.2986451426924186,0.05263157894736842,0.425446248825661
TUYPAF,0.2471264367816092,0.08888888888888889,0.24337866857551896,0.302317055286699,0.0724400871459695,0.1529387699440884,0.04619510253616333,0.6728940783986654,0.1730550561797753,0.4615940284131953,0.6357219251336899,0.5856647398843933,0.2817920507483398,0.3007672137515781,0.3162609542356378,0.4980231945176595,0.11286855430773098,0.07492805204093796,0.6474086661002549,0.45144157814871017,0.5475948509485096,0.6197751513404439,0.10526315789473684,0.7326533351228023,0.034482758620689655,0.0,0.018611309949892626,0.07332453438920664,0.030591866376180107,0.00818219009954998,0.0022020970488637183,0.2800667222685571,0.03715393258426965,0.29472670358776787,0.4889839572192513,0.12462427745664739,0.14828030528298147,0.11469360007769251,0.09055501460564752,0.07630469161834474,0.0,0.0,0.4032851883319173,0.24658573596358113,0.16937669376693767,0.20611127125972903,0.0,0.3767279559790632
TUYPEJ,0.2471264367816092,0.08888888888888889,0.24337866857551896,0.302317055286699,0.0724400871459695,0.1529387699440884,0.04619510253616333,0.6728940783986654,0.1730550561797753,0.4615940284131953,0.6357219251336899,0.5856647398843933,0.2817920507483398,0.3007672137515781,0.3162609542356378,0.4980231945176595,0.11286855430773098,0.07492805204093796,0.6474086661002549,0.45144157814871017,0.5475948509485096,0.6197751513404439,0.10526315789473684,0.7326533351228023,0.034482758620689655,0.0,0.021474588403722263,0.08982255462677814,0.02841321713870734,0.012818764489294969,0.0030584681234218304,0.3180984153461217,0.04497640449438202,0.29472670358776787,0.4889839572192513,0.14658959537572258,0.13420557042323322,0.13275711372244342,0.14741966893865632,0.0852662098049552,0.0,0.0,0.39818748229963186,0.2245827010622154,0.36365176151761514,0.13865667339290863,0.0,0.3767279559790632
TUYPIN,0.2471264367816092,0.08888888888888889,0.24337866857551896,0.302317055286699,0.0724400871459695,0.1529387699440884,0.04619510253616333,0.6728940783986654,0.1730550561797753,0.4615940284131953,0.6357219251336899,0.5856647398843933,0.2817920507483398,0.3007672137515781,0.3162609542356378,0.4980231945176595,0.11286855430773098,0.07492805204093796,0.6474086661002549,0.45144157814871017,0.5475948509485096,0.6197751513404439,0.10526315789473684,0.7326533351228023,0.06896551724137931,0.0,0.03722261989978525,0.07332453438920664,0.03549382716049383,0.00818219009954998,0.002549539027684438,0.32777314428690574,0.05666516853932585,0.29472670358776787,0.4889839572192513,0.22682080924855497,0.16334621865397958,0.186267845003399,0.10321324245374874,0.1783078545071165,0.0,0.0,0.4684225431888983,0.19669954476479512,0.25525067750677505,0.2986451426924186,0.0,0.4965776405851564
TUYRIP01,0.2471264367816092,0.08888888888888889,0.24337866857551896,0.302317055286699,0.0724400871459695,0.1529387699440884,0.04619510253616333,0.6728940783986654,0.1730550561797753,0.4615940284131953,0.6357219251336899,0.5856647398843933,0.2817920507483398,0.3007672137515781,0.3162609542356378,0.4980231945176595,0.11286855430773098,0.07492805204093796,0.6474086661002549,0.45144157814871017,0.5475948509485096,0.6197751513404439,0.10526315789473684,0.7326533351228023,0.011494252873563218,0.022222222222222223,0.02290622763063708,0.0518404458131691,0.1255446623093682,0.23019228146733944,0.011015378793316063,0.18915763135946617,0.032559550561797754,0.3484228268721406,0.5360427807486631,0.22080924855491324,0.07572603825949052,0.05972613382538604,0.08899707887049657,0.06523458091723774,0.06450181359245216,0.042819678831122386,0.36476918719909374,0.18930197268588772,0.19664634146341464,0.24445085038916115,0.02631578947368421,0.2127231244128305
